Doc ID,Question,Answer,Ground Truth,Prediction,Score,Stage,Text Output,Cumulative Confidences
7953,Is there a train in the image?,no,no,no,1.0,Stage 2,['No'],"[0.6296473742531372, 0.6296459481795951]"
7954,Is there an apple in the image?,yes,yes,yes,1.0,Stage 1,No,"[0.9097720981644226, 0.9097594092209992]"
7954,Is there an apple in the image?,yes,yes,yes,1.0,Stage 2,['Yes'],"[0.7929823399590088, 0.7929730760138926]"
7955,Is there a zebra in the image?,no,no,no,1.0,Stage 1,No,"[0.9940664769218994, 0.9940587743940048]"
7955,Is there a zebra in the image?,no,no,no,1.0,Stage 2,['No'],"[0.994063913922174, 0.9940595294604214]"
7956,Is there a person in the image?,yes,yes,yes,1.0,Stage 1,Yes,"[0.9672936798142028, 0.9672869919081756]"
7956,Is there a person in the image?,yes,yes,yes,1.0,Stage 2,['Yes'],"[0.9869195819901062, 0.9869141701896164]"
7957,Is there a bicycle in the image?,no,no,no,1.0,Stage 1,No,"[0.9949200750397278, 0.9949165170277606]"
7957,Is there a bicycle in the image?,no,no,no,1.0,Stage 2,['No'],"[0.9947581888245178, 0.9947543942226508]"
7958,Is there a dining table in the image?,yes,yes,yes,1.0,Stage 1,Yes,"[0.7430983782814575, 0.743096429502713]"
7958,Is there a dining table in the image?,yes,yes,yes,1.0,Stage 2,['Yes'],"[0.6441439391182495, 0.6441420194841302]"
7959,Is there a suitcase in the image?,no,no,no,1.0,Stage 1,No,"[0.9934914709137512, 0.9934892207782644]"
7959,Is there a suitcase in the image?,no,no,no,1.0,Stage 2,['No'],"[0.9940693379448486, 0.9940681530212602]"
7960,Is there a chair in the image?,yes,yes,yes,1.0,Stage 1,No,"[0.5963776112602783, 0.5963774691324134]"
7960,Is there a chair in the image?,yes,yes,yes,1.0,Stage 2,['Yes'],"[0.6824950576828552, 0.6824931051170819]"
7961,Is there a backpack in the image?,no,no,no,1.0,Stage 1,No,"[0.81983482847677, 0.8198332648479143]"
7961,Is there a backpack in the image?,no,no,no,1.0,Stage 2,['No'],"[0.959111750225885, 0.9591091206160984]"
7962,Is there a banana in the image?,yes,yes,yes,1.0,Stage 1,Yes,"[0.9981167317436768, 0.9981103066650184]"
7962,Is there a banana in the image?,yes,yes,yes,1.0,Stage 2,['Yes'],"[0.9977251888321472, 0.9977187662739296]"
7963,Is there a stop sign in the image?,no,no,no,1.0,Stage 1,No,"[0.97019624720083, 0.9701913897288248]"
7963,Is there a stop sign in the image?,no,no,no,1.0,Stage 2,['No'],"[0.9843069315956664, 0.9843030595226068]"
7964,Is there a sandwich in the image?,yes,yes,yes,1.0,Stage 1,Yes,"[0.9380338789032532, 0.9380277287676811]"
7964,Is there a sandwich in the image?,yes,yes,yes,1.0,Stage 2,['Yes'],"[0.9148112536476684, 0.9148098360371544]"
7965,Is there an orange in the image?,no,no,no,1.0,Stage 1,No,"[0.9949010611580444, 0.9948980962213178]"
7965,Is there an orange in the image?,no,no,no,1.0,Stage 2,['No'],"[0.9950544835136964, 0.9950527043171312]"
7966,Is there a dining table in the image?,yes,yes,no,0.0,Stage 1,No,"[0.5888078213738037, 0.5888074002845122]"
7966,Is there a dining table in the image?,yes,yes,no,0.0,Stage 2,['No'],"[0.5272347928093506, 0.5272341014979383]"
7967,Is there a bird in the image?,no,no,no,1.0,Stage 1,No,"[0.9538864494370056, 0.9538808776382228]"
7967,Is there a bird in the image?,no,no,no,1.0,Stage 2,['No'],"[0.9789838195847108, 0.9789785680041564]"
7968,Is there a traffic light in the image?,yes,yes,yes,1.0,Stage 1,Yes,"[0.976127565007074, 0.9760845106194788]"
7968,Is there a traffic light in the image?,yes,yes,yes,1.0,Stage 2,['Yes'],"[0.9897432924316956, 0.9897014072895411]"
7969,Is there a remote in the image?,no,no,no,1.0,Stage 1,No,"[0.9457144142197204, 0.9457114831277624]"
7969,Is there a remote in the image?,no,no,no,1.0,Stage 2,['No'],"[0.8756611348198486, 0.87565967349023]"
7970,Is there a person in the image?,yes,yes,yes,1.0,Stage 1,Yes,"[0.9677684308098388, 0.9677586247127132]"
7970,Is there a person in the image?,yes,yes,yes,1.0,Stage 2,['Yes'],"[0.9842135907219484, 0.9842038526459276]"
7971,Is there a giraffe in the image?,no,no,no,1.0,Stage 1,No,"[0.997730791668756, 0.9977253205847026]"
7971,Is there a giraffe in the image?,no,no,no,1.0,Stage 2,['No'],"[0.9983370305107666, 0.9983321511576266]"
7972,Is there a truck in the image?,yes,yes,yes,1.0,Stage 1,No,"[0.6618489624069763, 0.6618473845022692]"
7972,Is there a truck in the image?,yes,yes,yes,1.0,Stage 2,['Yes'],"[0.8458682895706726, 0.845859012802337]"
7973,Is there a banana in the image?,no,no,no,1.0,Stage 1,No,"[0.9921218157814576, 0.9921008820664547]"
7973,Is there a banana in the image?,no,no,no,1.0,Stage 2,['No'],"[0.9927117825554445, 0.9926937949038338]"
7974,Is there a person in the image?,yes,yes,yes,1.0,Stage 1,Yes,"[0.9941443801926207, 0.9941352549261492]"
7974,Is there a person in the image?,yes,yes,yes,1.0,Stage 2,['Yes'],"[0.9912384153412416, 0.9912330980231382]"
7975,Is there a knife in the image?,no,no,no,1.0,Stage 1,No,"[0.9909940362976624, 0.9909914374114714]"
7975,Is there a knife in the image?,no,no,no,1.0,Stage 2,['No'],"[0.9912673831986024, 0.991266201614924]"
7976,Is there a surfboard in the image?,yes,yes,yes,1.0,Stage 1,Yes,"[0.9879097939537598, 0.987902021362922]"
7976,Is there a surfboard in the image?,yes,yes,yes,1.0,Stage 2,['Yes'],"[0.992388129334314, 0.9923835156600824]"
7977,Is there a bicycle in the image?,no,no,no,1.0,Stage 1,No,"[0.9845499993370606, 0.9845475347178908]"
7977,Is there a bicycle in the image?,no,no,no,1.0,Stage 2,['No'],"[0.9861241580055786, 0.9861219245561456]"
7978,Is there an umbrella in the image?,yes,yes,yes,1.0,Stage 1,Yes,"[0.8633307815598084, 0.8633253270425383]"
7978,Is there an umbrella in the image?,yes,yes,yes,1.0,Stage 2,['Yes'],"[0.9762676359222962, 0.9762611187303308]"
7979,Is there a sink in the image?,no,no,no,1.0,Stage 1,No,"[0.9962750674294067, 0.9962744737028192]"
7979,Is there a sink in the image?,no,no,no,1.0,Stage 2,['No'],"[0.9931760431336, 0.9931753328580544]"
7980,Is there a banana in the image?,yes,yes,yes,1.0,Stage 1,Yes,"[0.9584685565041138, 0.9584638720073778]"
7980,Is there a banana in the image?,yes,yes,yes,1.0,Stage 2,['Yes'],"[0.982232928376062, 0.9822304695572044]"
7981,Is there a broccoli in the image?,no,no,no,1.0,Stage 1,No,"[0.9940510393189026, 0.9940484324157078]"
7981,Is there a broccoli in the image?,no,no,no,1.0,Stage 2,['No'],"[0.9954989553497864, 0.9954972940312112]"
7982,Is there a spoon in the image?,yes,yes,yes,1.0,Stage 1,Yes,"[0.7431179882095886, 0.7431138247152314]"
7982,Is there a spoon in the image?,yes,yes,yes,1.0,Stage 2,['Yes'],"[0.5272610784576965, 0.5272593185867027]"
7983,Is there an orange in the image?,no,no,no,1.0,Stage 1,No,"[0.9545115233467651, 0.9545089063494832]"
7983,Is there an orange in the image?,no,no,no,1.0,Stage 2,['No'],"[0.9590233565376832, 0.9590209558192324]"
7984,Is there a bowl in the image?,yes,yes,no,0.0,Stage 1,No,"[0.7460163236664368, 0.7460157012165068]"
7984,Is there a bowl in the image?,yes,yes,no,0.0,Stage 2,['No'],"[0.6925205589340759, 0.6925203938935603]"
7985,Is there a backpack in the image?,no,no,no,1.0,Stage 1,No,"[0.962617814640863, 0.962616093442338]"
7985,Is there a backpack in the image?,no,no,no,1.0,Stage 2,['No'],"[0.9811260105179382, 0.9811250749413736]"
7986,Is there a fire hydrant in the image?,yes,yes,yes,1.0,Stage 1,Yes,"[0.990555226902826, 0.9905427101630864]"
7986,Is there a fire hydrant in the image?,yes,yes,yes,1.0,Stage 2,['Yes'],"[0.9811241031693054, 0.9811200096986624]"
7987,Is there a zebra in the image?,no,no,no,1.0,Stage 1,No,"[0.9964422584580016, 0.9964381010765662]"
7987,Is there a zebra in the image?,no,no,no,1.0,Stage 2,['No'],"[0.9969499708221984, 0.9969471186251476]"
7988,Is there a car in the image?,yes,yes,yes,1.0,Stage 1,Yes,"[0.9559317828224732, 0.9559252874289912]"
7988,Is there a car in the image?,yes,yes,yes,1.0,Stage 2,['Yes'],"[0.98845636854635, 0.988451655317938]"
7989,Is there a scissors in the image?,no,no,no,1.0,Stage 1,No,"[0.9900951386498048, 0.990091479864134]"
7989,Is there a scissors in the image?,no,no,no,1.0,Stage 2,['No'],"[0.9925038815544678, 0.9925021069184792]"
7990,Is there a stop sign in the image?,yes,yes,yes,1.0,Stage 1,Yes,"[0.986315131287439, 0.986289029086482]"
7990,Is there a stop sign in the image?,yes,yes,yes,1.0,Stage 2,['Yes'],"[0.9902481437729432, 0.9902401166910844]"
7991,Is there a hot dog in the image?,no,no,no,1.0,Stage 1,No,"[0.9945804477737976, 0.994575586780884]"
7991,Is there a hot dog in the image?,no,no,no,1.0,Stage 2,['No'],"[0.996308207611902, 0.9963048821741118]"
7992,Is there a truck in the image?,yes,yes,yes,1.0,Stage 1,Yes,"[0.8839899898575379, 0.8839767120887856]"
7992,Is there a truck in the image?,yes,yes,yes,1.0,Stage 2,['Yes'],"[0.9565970302628112, 0.9565953198296856]"
7993,Is there a skateboard in the image?,no,no,no,1.0,Stage 1,No,"[0.9963924289749696, 0.99638981593147]"
7993,Is there a skateboard in the image?,no,no,no,1.0,Stage 2,['No'],"[0.9968648553894592, 0.9968625976136732]"
7994,Is there a car in the image?,yes,yes,yes,1.0,Stage 1,Yes,"[0.8198360801743103, 0.8198277730297774]"
7994,Is there a car in the image?,yes,yes,yes,1.0,Stage 2,['Yes'],"[0.8175053597496582, 0.8174902544252721]"
7995,Is there a bird in the image?,no,no,no,1.0,Stage 1,No,"[0.9913904667900636, 0.99138633048584]"
7995,Is there a bird in the image?,no,no,no,1.0,Stage 2,['No'],"[0.9899548293160034, 0.989951407072454]"
7996,Is there a person in the image?,yes,yes,yes,1.0,Stage 1,Yes,"[0.9658282996224, 0.9658196645410758]"
7996,Is there a person in the image?,yes,yes,yes,1.0,Stage 2,['Yes'],"[0.9856897593544556, 0.9856854118281152]"
7997,Is there a dining table in the image?,no,no,no,1.0,Stage 1,No,"[0.9957160354660584, 0.9957144924838146]"
7997,Is there a dining table in the image?,no,no,no,1.0,Stage 2,['No'],"[0.9949937463806702, 0.9949925603551936]"
7998,Is there a traffic light in the image?,yes,yes,yes,1.0,Stage 1,Yes,"[0.9731854797409608, 0.9731666857728374]"
7998,Is there a traffic light in the image?,yes,yes,yes,1.0,Stage 2,['Yes'],"[0.963161826233728, 0.963140240576683]"
7999,Is there a stop sign in the image?,no,no,no,1.0,Stage 1,No,"[0.651276171307428, 0.6512719789113928]"
7999,Is there a stop sign in the image?,no,no,no,1.0,Stage 2,['No'],"[0.7370535136269165, 0.7370495598374645]"
8000,Is there a person in the image?,yes,yes,no,0.0,Stage 1,No,"[0.9769865871475768, 0.976983209734844]"
8000,Is there a person in the image?,yes,yes,no,0.0,Stage 2,['No'],"[0.8175011874245239, 0.8174960224582788]"
8001,Is there a parking meter in the image?,no,no,no,1.0,Stage 1,No,"[0.7799015642212463, 0.7798987751538948]"
8001,Is there a parking meter in the image?,no,no,no,1.0,Stage 2,['No'],"[0.7370564342545105, 0.7370528319052868]"
8002,Is there a bicycle in the image?,yes,yes,no,0.0,Stage 1,No,"[0.7089466453598572, 0.7089447861441815]"
8002,Is there a bicycle in the image?,yes,yes,no,0.0,Stage 2,['No'],"[0.7980772257851196, 0.7980702807749336]"
8003,Is there a suitcase in the image?,no,no,no,1.0,Stage 1,No,"[0.9343186617897584, 0.9343157660171292]"
8003,Is there a suitcase in the image?,no,no,no,1.0,Stage 2,['No'],"[0.9799231887863707, 0.979921436645156]"
8004,Is there a bird in the image?,yes,yes,yes,1.0,Stage 1,Yes,"[0.9923905731247498, 0.992352953132282]"
8004,Is there a bird in the image?,yes,yes,yes,1.0,Stage 2,['Yes'],"[0.995492935280664, 0.99546089393871]"
8005,Is there a chair in the image?,no,no,no,1.0,Stage 1,No,"[0.9930756093071532, 0.993073833648893]"
8005,Is there a chair in the image?,no,no,no,1.0,Stage 2,['No'],"[0.9922802449272704, 0.992278588980176]"
8006,Is there a truck in the image?,yes,yes,no,0.0,Stage 1,No,"[0.88713139305578, 0.8871285377783094]"
8006,Is there a truck in the image?,yes,yes,no,0.0,Stage 2,['No'],"[0.8705181480454041, 0.8705152424646567]"
8007,Is there a kite in the image?,no,no,no,1.0,Stage 1,No,"[0.9923957587288452, 0.9923885423576904]"
8007,Is there a kite in the image?,no,no,no,1.0,Stage 2,['No'],"[0.9920336605118348, 0.9920256189563422]"
8008,Is there a car in the image?,yes,yes,yes,1.0,Stage 1,Yes,"[0.9860990048454834, 0.986089365666826]"
8008,Is there a car in the image?,yes,yes,yes,1.0,Stage 2,['Yes'],"[0.9905345440910888, 0.9905260423639544]"
8009,Is there a tv in the image?,no,no,no,1.0,Stage 1,No,"[0.9723551274345948, 0.9723514182913844]"
8009,Is there a tv in the image?,no,no,no,1.0,Stage 2,['No'],"[0.9858792425201964, 0.98587595189179]"
8010,Is there a tv in the image?,yes,yes,yes,1.0,Stage 1,Yes,"[0.9886322618530824, 0.9886196515579424]"
8010,Is there a tv in the image?,yes,yes,yes,1.0,Stage 2,['Yes'],"[0.9873369337128236, 0.987319867350067]"
8011,Is there a fork in the image?,no,no,no,1.0,Stage 1,No,"[0.9731823206947876, 0.9731769842229454]"
8011,Is there a fork in the image?,no,no,no,1.0,Stage 2,['No'],"[0.9045124651001526, 0.904507073876186]"
8012,Is there a person in the image?,yes,yes,yes,1.0,Stage 1,Yes,"[0.9448856712387634, 0.9448683249042176]"
8012,Is there a person in the image?,yes,yes,yes,1.0,Stage 2,['Yes'],"[0.9762309194611144, 0.9762110192979044]"
8013,Is there a dining table in the image?,no,no,no,1.0,Stage 1,No,"[0.9731921554611755, 0.9731890231927676]"
8013,Is there a dining table in the image?,no,no,no,1.0,Stage 2,['No'],"[0.8079530597733093, 0.8079495924957358]"
8014,Is there a couch in the image?,yes,yes,yes,1.0,Stage 1,Yes,"[0.9597108365105224, 0.959702256122969]"
8014,Is there a couch in the image?,yes,yes,yes,1.0,Stage 2,['Yes'],"[0.9572343231247498, 0.9572261072123744]"
8015,Is there a frisbee in the image?,no,no,no,1.0,Stage 1,No,"[0.9701903463409972, 0.9701838697187092]"
8015,Is there a frisbee in the image?,no,no,no,1.0,Stage 2,['No'],"[0.9045513273285462, 0.9045436714236036]"
8016,Is there a person in the image?,yes,yes,yes,1.0,Stage 1,Yes,"[0.9918827415512634, 0.991872927594586]"
8016,Is there a person in the image?,yes,yes,yes,1.0,Stage 2,['Yes'],"[0.9932507873581482, 0.9932442751978344]"
8017,Is there an orange in the image?,no,no,no,1.0,Stage 1,No,"[0.9663028121994568, 0.966296822297957]"
8017,Is there an orange in the image?,no,no,no,1.0,Stage 2,['No'],"[0.9292978645371032, 0.9292937657353192]"
8018,Is there a handbag in the image?,yes,yes,yes,1.0,Stage 1,Yes,"[0.7121658326195313, 0.7121626066129958]"
8018,Is there a handbag in the image?,yes,yes,yes,1.0,Stage 2,['Yes'],"[0.956590175728662, 0.956585842515782]"
8019,Is there a sink in the image?,no,no,no,1.0,Stage 1,No,"[0.968808889489038, 0.9688077346757248]"
8019,Is there a sink in the image?,no,no,no,1.0,Stage 2,['No'],"[0.9407174588249756, 0.9407160010696682]"
8020,Is there a dining table in the image?,yes,yes,yes,1.0,Stage 1,Yes,"[0.6688119770096375, 0.6688095054898994]"
8020,Is there a dining table in the image?,yes,yes,yes,1.0,Stage 2,['Yes'],"[0.8006226421402527, 0.8006193017623421]"
8021,Is there a sheep in the image?,no,no,no,1.0,Stage 1,No,"[0.9856845141457152, 0.9856774640792446]"
8021,Is there a sheep in the image?,no,no,no,1.0,Stage 2,['No'],"[0.9758961201714113, 0.9758887911083616]"
8022,Is there a truck in the image?,yes,yes,no,0.0,Stage 1,No,"[0.9503486753510072, 0.950344030540035]"
8022,Is there a truck in the image?,yes,yes,no,0.0,Stage 2,['No'],"[0.8773785830544067, 0.8773757591668506]"
8023,Is there an apple in the image?,no,no,no,1.0,Stage 1,No,"[0.9860979319618774, 0.9860866470652332]"
8023,Is there an apple in the image?,no,no,no,1.0,Stage 2,['No'],"[0.9847468138741088, 0.9847397705144996]"
8024,Is there a train in the image?,yes,yes,yes,1.0,Stage 1,Yes,"[0.6441601515816284, 0.6441563889422172]"
8024,Is there a train in the image?,yes,yes,yes,1.0,Stage 2,['Yes'],"[0.5659459234283997, 0.5659438320386392]"
8025,Is there a potted plant in the image?,no,no,yes,0.0,Stage 1,Yes,"[0.6113053561256958, 0.6113022226359066]"
8025,Is there a potted plant in the image?,no,no,yes,0.0,Stage 2,['Yes'],"[0.7247748375938965, 0.724771381670635]"
8026,Is there a car in the image?,yes,yes,no,0.0,Stage 1,No,"[0.8961585761116577, 0.8961544098146135]"
8026,Is there a car in the image?,yes,yes,no,0.0,Stage 2,['No'],"[0.8886670471237732, 0.8886647165905586]"
8027,Is there a backpack in the image?,no,no,no,1.0,Stage 1,No,"[0.9901103378342224, 0.9901058527799352]"
8027,Is there a backpack in the image?,no,no,no,1.0,Stage 2,['No'],"[0.9869439602898192, 0.9869409014134172]"
8028,Is there a book in the image?,yes,yes,yes,1.0,Stage 1,Yes,"[0.9620223642395568, 0.9620160568256176]"
8028,Is there a book in the image?,yes,yes,yes,1.0,Stage 2,['Yes'],"[0.9731301666306093, 0.9731189141308092]"
8029,Is there a kite in the image?,no,no,no,1.0,Stage 1,No,"[0.996273160080774, 0.9962688846398392]"
8029,Is there a kite in the image?,no,no,no,1.0,Stage 2,['No'],"[0.9908342958496644, 0.9908321698490032]"
8030,Is there a person in the image?,yes,yes,yes,1.0,Stage 1,Yes,"[0.7121629119919373, 0.7121589219307187]"
8030,Is there a person in the image?,yes,yes,yes,1.0,Stage 2,['Yes'],"[0.618697464566095, 0.6186952519934088]"
8031,Is there a dining table in the image?,no,no,no,1.0,Stage 1,No,"[0.9938788415001464, 0.9938780122424002]"
8031,Is there a dining table in the image?,no,no,no,1.0,Stage 2,['No'],"[0.9882729650543762, 0.988271787040023]"
8032,Is there a cell phone in the image?,yes,yes,yes,1.0,Stage 1,Yes,"[0.989798903565271, 0.989792768016598]"
8032,Is there a cell phone in the image?,yes,yes,yes,1.0,Stage 2,['Yes'],"[0.9858944417046144, 0.9858919737199084]"
8033,Is there a handbag in the image?,no,no,no,1.0,Stage 1,No,"[0.9847885371254516, 0.984787363264512]"
8033,Is there a handbag in the image?,no,no,no,1.0,Stage 2,['No'],"[0.6223592759178711, 0.6223585340700357]"
8034,Is there a baseball glove in the image?,yes,yes,yes,1.0,Stage 1,Yes,"[0.6223906875656677, 0.6223878682273427]"
8034,Is there a baseball glove in the image?,yes,yes,yes,1.0,Stage 2,['Yes'],"[0.5543974042938782, 0.5543965451881488]"
8035,Is there a knife in the image?,no,no,no,1.0,Stage 1,No,"[0.9940673113869264, 0.994064585939]"
8035,Is there a knife in the image?,no,no,no,1.0,Stage 2,['No'],"[0.9932847024010254, 0.9932831631864258]"
8036,Is there a person in the image?,yes,yes,yes,1.0,Stage 1,Yes,"[0.9808155299233032, 0.9808122561963548]"
8036,Is there a person in the image?,yes,yes,yes,1.0,Stage 2,['Yes'],"[0.9813815356300905, 0.9813780260343592]"
8037,Is there a bird in the image?,no,no,no,1.0,Stage 1,No,"[0.9906997085617616, 0.9906979371517052]"
8037,Is there a bird in the image?,no,no,no,1.0,Stage 2,['No'],"[0.9915212393807008, 0.9915198210973426]"
8038,Is there a sports ball in the image?,yes,yes,yes,1.0,Stage 1,Yes,"[0.7799031139420105, 0.7799017194445589]"
8038,Is there a sports ball in the image?,yes,yes,yes,1.0,Stage 2,['Yes'],"[0.8902091384934021, 0.8902072284008419]"
8039,Is there a giraffe in the image?,no,no,no,1.0,Stage 1,No,"[0.9982615114258362, 0.9982585364745232]"
8039,Is there a giraffe in the image?,no,no,no,1.0,Stage 2,['No'],"[0.9983131886528565, 0.9983102135475386]"
8040,Is there a person in the image?,yes,yes,yes,1.0,Stage 1,Yes,"[0.9876759053276613, 0.9876700184192796]"
8040,Is there a person in the image?,yes,yes,yes,1.0,Stage 2,['Yes'],"[0.9873031974838806, 0.9872999021026542]"
8041,Is there a motorcycle in the image?,no,no,no,1.0,Stage 1,No,"[0.9678499103592468, 0.9678464491550256]"
8041,Is there a motorcycle in the image?,no,no,no,1.0,Stage 2,['No'],"[0.9678475857781006, 0.9678453937228466]"
8042,Is there a bench in the image?,yes,yes,yes,1.0,Stage 1,Yes,"[0.9780178667114808, 0.9780143691448308]"
8042,Is there a bench in the image?,yes,yes,yes,1.0,Stage 2,['Yes'],"[0.9160463214920592, 0.9160441375590404]"
